Frecuencia (Hz),PSD
6547851.562500,-100.597759004112177
6552734.375000,-100.619399989316989
6557617.187500,-100.599648506780824
6562500.000000,-100.535491202232066
6567382.812500,-100.456616442156445
6572265.625000,-100.459902345778545
6577148.437500,-100.441680016598696
6582031.250000,-100.506803227900804
6586914.062500,-100.581634403266079
6591796.875000,-100.566694757035464
6596679.687500,-100.546421514954361
6601562.500000,-100.670476610361973
6606445.312500,-100.631784762957622
6611328.125000,-100.566061200884775
6616210.937500,-100.568526329339093
6621093.750000,-100.473530567671162
6625976.562500,-100.518584562388767
6630859.375000,-100.496904741344636
6635742.187500,-100.496132345378754
6640625.000000,-100.543762712606593
6645507.812500,-100.479361102773765
6650390.625000,-100.522370964039339
6655273.437500,-100.535010249300342
6660156.250000,-100.520724546968466
6665039.062500,-100.531946633166314
6669921.875000,-100.592544657177868
6674804.687500,-100.547398598597482
6679687.500000,-100.503744166686658
6684570.312500,-100.556914162133779
6689453.125000,-100.638086192847297
6694335.937500,-100.640008820933232
6699218.750000,-100.576762522722106
6704101.562500,-100.489584368718155
6708984.375000,-100.532692549966384
6713867.187500,-100.518836452606251
6718750.000000,-100.575639437511327
6723632.812500,-100.521482755490794
6728515.625000,-100.516884442596194
6733398.437500,-100.500194806880359
6738281.250000,-100.460014741626068
6743164.062500,-100.476961153201913
6748046.875000,-100.511323359563704
6752929.687500,-100.551172561910420
6757812.500000,-100.426950970088669
6762695.312500,-100.490703842547646
6767578.125000,-100.476276131197977
6772460.937500,-100.504727013498126
6777343.750000,-100.521092107135033
6782226.562500,-100.495938235135498
6787109.375000,-100.466120624997629
6791992.187500,-100.488322530283199
6796875.000000,-100.505297084542860
6801757.812500,-100.550727139356525
6806640.625000,-100.602477027667462
6811523.437500,-100.519460106781494
6816406.250000,-100.535121838270811
6821289.062500,-100.486982853242068
6826171.875000,-100.499072299583219
6831054.687500,-100.542905482441370
6835937.500000,-100.638223353304724
6840820.312500,-100.618925104041409
6845703.125000,-100.577880676438440
6850585.937500,-100.555746081770025
6855468.750000,-100.467865198008752
6860351.562500,-100.557230198864033
6865234.375000,-100.525464065726894
6870117.187500,-100.534812127667678
6875000.000000,-100.597320785676700
6879882.812500,-100.498211285353918
6884765.625000,-100.544679035902732
6889648.437500,-100.534740703046367
6894531.250000,-100.565587634886327
6899414.062500,-100.571564977969217
6904296.875000,-100.510320600805130
6909179.687500,-100.447256161396737
6914062.500000,-100.510292668444094
6918945.312500,-100.497288656764269
6923828.125000,-100.489070692347326
6928710.937500,-100.522684276684515
6933593.750000,-100.554710621231735
6938476.562500,-100.570769446367038
6943359.375000,-100.551112183926563
6948242.187500,-100.556954239812427
6953125.000000,-100.466313196642915
6958007.812500,-100.493831135875382
6962890.625000,-100.467655487584125
6967773.437500,-100.489423971977430
6972656.250000,-100.539688603131935
6977539.062500,-100.538745706730381
6982421.875000,-100.478110384974059
6987304.687500,-100.426704051717081
6992187.500000,-100.506696539382403
6997070.312500,-100.561165586847864
7001953.125000,-100.527740862425560
7006835.937500,-100.508134290956704
7011718.750000,-100.546585011666537
7016601.562500,-100.478167832872032
7021484.375000,-100.435033167588884
7026367.187500,-100.550223770895343
7031250.000000,-100.613722058652684
7036132.812500,-100.559251387985455
7041015.625000,-100.531032716892156
7045898.437500,-100.554688591636051
7050781.250000,-100.500625356145648
7055664.062500,-100.415444610169047
7060546.875000,-100.434513628042936
7065429.687500,-100.496511811640516
7070312.500000,-100.491757427468897
7075195.312500,-100.445421181779565
7080078.125000,-100.473422859001985
7084960.937500,-100.461471716809939
7089843.750000,-100.425602299315216
7094726.562500,-100.483307064580316
7099609.375000,-100.515422331944734
7104492.187500,-100.557732620392230
7109375.000000,-100.551257088661984
7114257.812500,-100.556471971010723
7119140.625000,-100.548804349480179
7124023.437500,-100.510576258390785
7128906.250000,-100.508796367853819
7133789.062500,-100.567101236994191
7138671.875000,-100.576993970334385
7143554.687500,-100.557097644059695
7148437.500000,-100.533451854286952
7153320.312500,-100.499495735139149
7158203.125000,-100.450774161723672
7163085.937500,-100.461949090861381
7167968.750000,-100.519145479006383
7172851.562500,-100.499720670948690
7177734.375000,-100.527840765132424
7182617.187500,-100.630906887361675
7187500.000000,-100.573937278019230
7192382.812500,-100.493491635517728
7197265.625000,-100.549681266293035
7202148.437500,-100.561787136685595
7207031.250000,-100.472221459615710
7211914.062500,-100.473183899447903
7216796.875000,-100.483549566396547
7221679.687500,-100.490045290492731
7226562.500000,-100.497470826036462
7231445.312500,-100.621508706891035
7236328.125000,-100.570153023124092
7241210.937500,-100.518987111502014
7246093.750000,-100.484570744969645
7250976.562500,-100.439031244525523
7255859.375000,-100.467365614604049
7260742.187500,-100.511233330267970
7265625.000000,-100.497169409128048
7270507.812500,-100.507952502679800
7275390.625000,-100.538231659928229
7280273.437500,-100.521451708737573
7285156.250000,-100.520029084125866
7290039.062500,-100.500438871586823
7294921.875000,-100.546075790532385
7299804.687500,-100.522203836162618
7304687.500000,-100.482652384203647
7309570.312500,-100.528713212950137
7314453.125000,-100.533361287518829
7319335.937500,-100.475279258960114
7324218.750000,-100.466102099294346
7329101.562500,-100.533615782200698
7333984.375000,-100.580717348254112
7338867.187500,-100.658226943019443
7343750.000000,-100.590600582929596
7348632.812500,-100.536543610080443
7353515.625000,-100.507225128942039
7358398.437500,-100.468282716803913
7363281.250000,-100.492779847833717
7368164.062500,-100.483781514975590
7373046.875000,-100.514878079096150
7377929.687500,-100.610556312113687
7382812.500000,-100.539875296927349
7387695.312500,-100.545580439212841
7392578.125000,-100.565141860799159
7397460.937500,-100.617290680893291
7402343.750000,-100.597829807229118
7407226.562500,-100.580086424833922
7412109.375000,-100.562500105250493
7416992.187500,-100.487843541927873
7421875.000000,-100.609940041513823
7426757.812500,-100.588828877056955
7431640.625000,-100.550147917573724
7436523.437500,-100.533753196730117
7441406.250000,-100.553219542441653
7446289.062500,-100.510158263931245
7451171.875000,-100.469932022483889
7456054.687500,-100.476150859048317
7460937.500000,-100.499243811009208
7465820.312500,-100.504396440735235
7470703.125000,-100.497480751664881
7475585.937500,-100.601725247977271
7480468.750000,-100.533313296857031
7485351.562500,-100.466393485947108
7490234.375000,-100.459417564924308
7495117.187500,-100.421663569178577
7500000.000000,-100.550423618439154
7504882.812500,-100.515626088564716
7509765.625000,-100.554367857151092
7514648.437500,-100.537807545504592
7519531.250000,-100.554961824922231
7524414.062500,-100.481720118822807
7529296.875000,-100.521734937300153
7534179.687500,-100.535106941331776
7539062.500000,-100.612629238974236
7543945.312500,-100.536213683362931
7548828.125000,-100.474199240523419
7553710.937500,-100.511520473362623
7558593.750000,-100.457857152615020
7563476.562500,-100.468416477076730
7568359.375000,-100.620068360426430
7573242.187500,-100.663294502053958
7578125.000000,-100.551338910414785
7583007.812500,-100.486161277802694
7587890.625000,-100.538168987206674
7592773.437500,-100.602615792384029
7597656.250000,-100.483830636213355
7602539.062500,-100.482543836464146
7607421.875000,-100.455818364779333
7612304.687500,-100.460264087171964
7617187.500000,-100.514180856436596
7622070.312500,-100.535609718680206
7626953.125000,-100.510679265262851
7631835.937500,-100.483223955288352
7636718.750000,-100.513515189654669
7641601.562500,-100.585107645259029
7646484.375000,-100.532759904281676
7651367.187500,-100.520685770917808
7656250.000000,-100.518964962910445
7661132.812500,-100.526914273075576
7666015.625000,-100.540853371150178
7670898.437500,-100.488404668825254
7675781.250000,-100.443936062777524
7680664.062500,-100.540187610438835
7685546.875000,-100.494020501038875
7690429.687500,-100.543760178036734
7695312.500000,-100.598642027353321
7700195.312500,-100.558676231279549
7705078.125000,-100.497508431048175
7709960.937500,-100.519309747517838
7714843.750000,-100.534649008758933
7719726.562500,-100.494068823727190
7724609.375000,-100.483034953059729
7729492.187500,-100.535522419330036
7734375.000000,-100.616766011686437
7739257.812500,-100.551361338133120
7744140.625000,-100.476713509903206
7749023.437500,-100.474520475431149
7753906.250000,-100.530822296882135
7758789.062500,-100.507148055975762
7763671.875000,-100.519955583009960
7768554.687500,-100.478989539370204
7773437.500000,-100.426643752978975
7778320.312500,-100.437538961368716
7783203.125000,-100.439257769439024
7788085.937500,-100.424450209730551
7792968.750000,-100.432856696958339
7797851.562500,-100.434002580176269
7802734.375000,-100.448615617979428
7807617.187500,-100.462120324342976
7812500.000000,-100.476368797057518
7817382.812500,-100.440254522358416
7822265.625000,-100.435713015049103
7827148.437500,-100.435539308052753
7832031.250000,-100.419217513160660
7836914.062500,-100.381536737205266
7841796.875000,-100.446454326920275
7846679.687500,-100.359670172681490
7851562.500000,-100.286823121854411
7856445.312500,-100.274893622280970
7861328.125000,-100.216347251191621
7866210.937500,-99.783411268685086
7871093.750000,-98.116364481267823
7875976.562500,-99.403002912091821
7880859.375000,-99.972566538015940
7885742.187500,-99.985144374946699
7890625.000000,-99.832571965398984
7895507.812500,-99.650844579980301
7900390.625000,-99.307504136071429
7905273.437500,-98.920115114637753
7910156.250000,-98.596450795481104
7915039.062500,-98.964876089959276
7919921.875000,-98.733012848217584
7924804.687500,-98.829392833646466
7929687.500000,-98.992651441057632
7934570.312500,-99.212448468004510
7939453.125000,-99.391971415049852
7944335.937500,-99.508222122261728
7949218.750000,-99.406384310161954
7954101.562500,-99.092747130638784
7958984.375000,-98.655523954893198
7963867.187500,-88.050820759496546
7968750.000000,-84.449476909518012
7973632.812500,-94.217977297168744
7978515.625000,-98.835654334133523
7983398.437500,-98.917339978461115
7988281.250000,-99.069558621638834
7993164.062500,-99.174583138968018
7998046.875000,-98.770340637219221
8002929.687500,-98.821970573738980
8007812.500000,-98.325349347278888
8012695.312500,-98.253570535954623
8017578.125000,-89.083770394035028
8022460.937500,-84.794569151489895
8027343.750000,-93.571562760772878
8032226.562500,-97.991183462859780
8037109.375000,-98.549229054908679
8041992.187500,-98.878071520929609
8046875.000000,-98.975357475285222
8051757.812500,-99.052014385653777
8056640.625000,-99.027980423719399
8061523.437500,-98.476644149820345
8066406.250000,-98.539048007682226
8071289.062500,-96.318182464267210
8076171.875000,-92.986416614692544
8081054.687500,-97.695885836842820
8085937.500000,-98.863258858728301
8090820.312500,-99.114420928246744
8095703.125000,-99.550001638713667
8100585.937500,-99.564165316371913
8105468.750000,-99.795349407081929
8110351.562500,-99.760336090052448
8115234.375000,-99.228431906355070
8120117.187500,-99.344444163284095
8125000.000000,-99.700915552809164
8129882.812500,-99.472587077319346
8134765.625000,-99.755640889150811
8139648.437500,-99.862011908292047
8144531.250000,-99.979809175705000
8149414.062500,-100.001445293437598
8154296.875000,-100.093290079901251
8159179.687500,-100.121259966672000
8164062.500000,-100.150273614719424
8168945.312500,-98.830930608093141
8173828.125000,-98.511576009412622
8178710.937500,-99.927447348502781
8183593.750000,-100.280905284302321
8188476.562500,-100.228321350029219
8193359.375000,-100.257785733708772
8198242.187500,-100.210509414373433
8203125.000000,-100.144345372762899
8208007.812500,-100.131181950934049
8212890.625000,-100.146264816439611
8217773.437500,-100.206547422508720
8222656.250000,-100.248717150399202
8227539.062500,-100.161076730898515
8232421.875000,-100.263580839510936
8237304.687500,-100.311500299827401
8242187.500000,-100.356978069812314
8247070.312500,-100.359947985148992
8251953.125000,-100.406349088453737
8256835.937500,-100.304547980363154
8261718.750000,-100.319261523859922
8266601.562500,-100.294681598334918
8271484.375000,-100.393463977009560
8276367.187500,-100.388526035155152
8281250.000000,-100.373042393708246
8286132.812500,-100.416371973464692
8291015.625000,-100.479111466241179
8295898.437500,-100.487864917305359
8300781.250000,-100.542724121043037
8305664.062500,-100.483123839412315
8310546.875000,-100.421482013784228
8315429.687500,-100.427275753226084
8320312.500000,-100.536234495876727
8325195.312500,-100.518027627547397
8330078.125000,-100.524995179479845
8334960.937500,-100.470602412148637
8339843.750000,-100.422560144976046
8344726.562500,-100.476760089591565
8349609.375000,-100.530899025616321
8354492.187500,-100.500380361926233
8359375.000000,-100.437929204062215
8364257.812500,-100.457614231406595
8369140.625000,-100.495247383309220
8374023.437500,-100.587663042791519
8378906.250000,-100.533384140949934
8383789.062500,-100.532295651009136
8388671.875000,-100.472472296570871
8393554.687500,-100.496912142999776
8398437.500000,-100.551872248659905
8403320.312500,-100.483665516909113
8408203.125000,-100.492598982154902
8413085.937500,-100.448055132110241
8417968.750000,-100.448552809936217
8422851.562500,-100.474114150622441
8427734.375000,-100.530646345071801
8432617.187500,-100.540910080566377
8437500.000000,-100.573175667875105
8442382.812500,-100.492732151095154
8447265.625000,-100.562702113046569
8452148.437500,-100.473807829993405
8457031.250000,-100.477563016645007
8461914.062500,-100.544366262382638
8466796.875000,-100.561854650495590
8471679.687500,-100.548857576295759
8476562.500000,-100.510468701217732
8481445.312500,-100.522803037822399
8486328.125000,-100.577510514083428
8491210.937500,-100.504827433753519
8496093.750000,-100.572914260324723
8500976.562500,-100.626377746021859
8505859.375000,-100.531539038463933
8510742.187500,-100.492594242894597
8515625.000000,-100.547419628837986
8520507.812500,-100.435551933431086
8525390.625000,-100.454778355146573
8530273.437500,-100.533621725720792
8535156.250000,-100.504554744251521
8540039.062500,-100.606294705751651
8544921.875000,-100.680813085903480
8549804.687500,-100.609482430563318
8554687.500000,-100.537310858346359
8559570.312500,-100.580364263718906
8564453.125000,-100.619974966583044
8569335.937500,-100.496820709991937
8574218.750000,-100.574237710095986
8579101.562500,-100.615303335332925
8583984.375000,-100.575077614122989
8588867.187500,-100.504780301264447
8593750.000000,-100.537276921624098
8598632.812500,-100.515581365395775
8603515.625000,-100.515001990770514
8608398.437500,-100.626612260789017
8613281.250000,-100.538376143660614
8618164.062500,-100.525583772492965
8623046.875000,-100.460823990136703
8627929.687500,-100.517247126267705
8632812.500000,-100.511741935808118
8637695.312500,-100.571801553632127
8642578.125000,-100.551742067816150
8647460.937500,-100.554781961179145
8652343.750000,-100.520032934703138
8657226.562500,-100.593198445953433
8662109.375000,-100.534941657410840
8666992.187500,-100.562949402814127
8671875.000000,-100.589647405563511
8676757.812500,-100.548212226669236
8681640.625000,-100.514139482343140
8686523.437500,-100.583021498089749
8691406.250000,-100.529843466352219
8696289.062500,-100.591047243854263
8701171.875000,-100.618334435957735
8706054.687500,-100.608003651119702
8710937.500000,-100.569077061360645
8715820.312500,-100.605727143131077
8720703.125000,-100.640537296331289
8725585.937500,-100.562286252022218
8730468.750000,-100.580061690442747
8735351.562500,-100.552824935984418
8740234.375000,-100.501406252339052
8745117.187500,-100.549895561146329
8750000.000000,-100.586620089852076
8754882.812500,-100.643966059547054
8759765.625000,-100.668323055669333
8764648.437500,-100.669902570698341
8769531.250000,-100.544326960133347
8774414.062500,-100.563630093076327
8779296.875000,-100.536519283211902
8784179.687500,-100.598150921808852
8789062.500000,-100.607236206541074
8793945.312500,-100.631411753525384
8798828.125000,-100.491661423266407
8803710.937500,-100.529374142258320
8808593.750000,-100.575244768786717
8813476.562500,-100.596492603711326
8818359.375000,-100.615726105742226
8823242.187500,-100.601878190280473
8828125.000000,-100.555934350336543
8833007.812500,-100.548953212045276
8837890.625000,-100.571776284178767
8842773.437500,-100.553515386609604
8847656.250000,-100.541355515495951
8852539.062500,-100.551525394363225
8857421.875000,-100.648418567585793
8862304.687500,-100.577887755345316
8867187.500000,-100.551810005737138
8872070.312500,-100.620915433532133
8876953.125000,-100.567870063701463
8881835.937500,-100.560522549003153
8886718.750000,-100.516899224510254
8891601.562500,-100.568344644237442
8896484.375000,-100.538527615460794
8901367.187500,-100.541192673407636
8906250.000000,-100.609706738889201
8911132.812500,-100.547824329591876
8916015.625000,-100.511574271778969
8920898.437500,-100.575829305635637
8925781.250000,-100.611423329614809
8930664.062500,-100.584109061313015
8935546.875000,-100.492952280287099
8940429.687500,-100.565944871391622
8945312.500000,-100.644110566629692
8950195.312500,-100.647768866988827
8955078.125000,-100.638720143108529
8959960.937500,-100.544903711691020
8964843.750000,-100.582993257447200
8969726.562500,-100.569354424444498
8974609.375000,-100.652062460226603
8979492.187500,-100.519233200239597
8984375.000000,-100.527000928588166
8989257.812500,-100.586951976301009
8994140.625000,-100.567360296463761
8999023.437500,-100.514652503511016
9003906.250000,-100.487727941616242
9008789.062500,-100.558815549350768
9013671.875000,-100.593950011375995
9018554.687500,-100.545824517895014
9023437.500000,-100.524964277242375
9028320.312500,-100.618189974645645
9033203.125000,-100.622843786683958
9038085.937500,-100.539590202835214
9042968.750000,-100.553581625099071
9047851.562500,-100.606753957160635
9052734.375000,-100.605188369751417
9057617.187500,-100.568192505102274
9062500.000000,-100.558840783624362
9067382.812500,-100.507520288282223
9072265.625000,-100.503347848025925
9077148.437500,-100.611749855693105
9082031.250000,-100.574311194581270
9086914.062500,-100.524786637540004
9091796.875000,-100.500984489873503
9096679.687500,-100.611806294829591
9101562.500000,-100.615041086641085
9106445.312500,-100.588938640881594
9111328.125000,-100.543545620087400
9116210.937500,-100.517986763938282
9121093.750000,-100.530705178057303
9125976.562500,-100.617122421743488
9130859.375000,-100.568379743302927
9135742.187500,-100.510062098610831
9140625.000000,-100.554253654260577
9145507.812500,-100.606379517519215
9150390.625000,-100.508461688698262
9155273.437500,-100.470821287145199
9160156.250000,-100.593348328640971
9165039.062500,-100.571231818715390
9169921.875000,-100.554198985037729
9174804.687500,-100.548276966716742
9179687.500000,-100.597875971621221
9184570.312500,-100.637866865366092
9189453.125000,-100.579381240626716
9194335.937500,-100.562294365744421
9199218.750000,-100.534203983971153
9204101.562500,-100.639564695503651
9208984.375000,-100.647644162978423
9213867.187500,-100.611536508708895
9218750.000000,-100.572833413853232
9223632.812500,-100.536837634135750
9228515.625000,-100.564202442093077
9233398.437500,-100.621248972255884
9238281.250000,-100.623546656360844
9243164.062500,-100.603831131078778
9248046.875000,-100.539836962371680
9252929.687500,-100.535639390504997
9257812.500000,-100.518177121747982
9262695.312500,-100.499479043902880
9267578.125000,-100.637485783444077
9272460.937500,-100.620371996044625
9277343.750000,-100.616087688288687
9282226.562500,-100.589194324630938
9287109.375000,-100.654159790045142
9291992.187500,-100.656948710203437
9296875.000000,-100.598846850222230
9301757.812500,-100.640512949992512
9306640.625000,-100.627880405379301
9311523.437500,-100.598636989189515
9316406.250000,-100.589969865311446
9321289.062500,-100.573926741170794
9326171.875000,-100.652437714197220
9331054.687500,-100.677701799124449
9335937.500000,-100.647608335633123
9340820.312500,-100.625203986584296
9345703.125000,-100.507892569797860
9350585.937500,-100.587414019880157
9355468.750000,-100.598244667144613
9360351.562500,-100.497732000483751
9365234.375000,-100.518204139107780
9370117.187500,-100.557468826183793
9375000.000000,-100.580932331779991
9379882.812500,-100.635000304102377
9384765.625000,-100.657653020142405
9389648.437500,-100.647738884485591
9394531.250000,-100.668482336983686
9399414.062500,-100.561089800062888
9404296.875000,-100.563176879068905
9409179.687500,-100.670271769566341
9414062.500000,-100.616055342516432
9418945.312500,-100.519041184298430
9423828.125000,-100.497842166948885
9428710.937500,-100.557703359361739
9433593.750000,-100.549993552554099
9438476.562500,-100.536003235156599
9443359.375000,-100.641355768992341
9448242.187500,-100.629638219094275
9453125.000000,-100.593819356793233
9458007.812500,-100.605887286280534
9462890.625000,-100.595446684666499
9467773.437500,-100.611041827962225
9472656.250000,-100.599226742370277
9477539.062500,-100.537022911064867
9482421.875000,-100.610934311952590
9487304.687500,-100.634489092342164
9492187.500000,-100.681474695513913
9497070.312500,-100.598647229077926
9501953.125000,-100.629976945785131
9506835.937500,-100.614022197322001
9511718.750000,-100.651143026987000
9516601.562500,-100.640190884821664
9521484.375000,-100.606629282392589
9526367.187500,-100.590519750887182
9531250.000000,-100.611616061726409
9536132.812500,-100.547038594989203
9541015.625000,-100.609727531238931
9545898.437500,-100.548330589414761
9550781.250000,-100.537845256540677
9555664.062500,-100.549776423140727
9560546.875000,-100.552551930205581
9565429.687500,-100.620595039920147
9570312.500000,-100.588858062517943
9575195.312500,-100.531609815383717
9580078.125000,-100.525807433939946
9584960.937500,-100.541132808605354
9589843.750000,-100.548065771238100
9594726.562500,-100.598229259813053
9599609.375000,-100.539907797134333
9604492.187500,-100.615729728449921
9609375.000000,-100.606720968268419
9614257.812500,-100.585306384205353
9619140.625000,-100.570011290036774
9624023.437500,-100.577376045952462
9628906.250000,-100.526553307253920
9633789.062500,-100.544012516795078
9638671.875000,-100.567834680683234
9643554.687500,-100.588895895405500
9648437.500000,-100.630091205646124
9653320.312500,-100.615664557984474
9658203.125000,-100.627281155576824
9663085.937500,-100.554450645445215
9667968.750000,-100.499676109917218
9672851.562500,-100.519939650592363
9677734.375000,-100.500900928001272
9682617.187500,-100.491582988208876
9687500.000000,-100.596390855971251
9692382.812500,-100.555914318899539
9697265.625000,-100.520275667886580
9702148.437500,-100.567891029343585
9707031.250000,-100.476967136827611
9711914.062500,-100.580692048100403
9716796.875000,-100.619978098037976
9721679.687500,-100.559996394921484
9726562.500000,-100.469527265390468
9731445.312500,-100.541600397293109
9736328.125000,-100.559480749717636
9741210.937500,-100.584222306652549
9746093.750000,-100.609510885352776
9750976.562500,-100.546510205551698
9755859.375000,-100.499474687003897
9760742.187500,-100.551949311366670
9765625.000000,-100.582795021418505
9770507.812500,-100.580924373460775
9775390.625000,-100.610317926107456
9780273.437500,-100.524504708650241
9785156.250000,-100.479776938844978
9790039.062500,-100.510791973274976
9794921.875000,-100.577449785908627
9799804.687500,-100.618942306528027
9804687.500000,-100.525535005960478
9809570.312500,-100.455170981636883
9814453.125000,-100.494215502738683
9819335.937500,-100.353843243687066
9824218.750000,-100.306406955333472
9829101.562500,-100.493694188193416
9833984.375000,-100.473225181096410
9838867.187500,-100.531592830308028
9843750.000000,-100.581874522637094
9848632.812500,-100.575168498987836
9853515.625000,-100.482972444406073
9858398.437500,-100.438113038738877
9863281.250000,-100.517889979032802
9868164.062500,-100.509450869629063
9873046.875000,-100.499395789475983
9877929.687500,-100.458912746596084
9882812.500000,-100.456540423108137
9887695.312500,-100.447217052894558
9892578.125000,-100.469403981107774
9897460.937500,-100.566942081175284
9902343.750000,-100.526187070868218
9907226.562500,-100.511304020044605
9912109.375000,-100.441397120820142
9916992.187500,-99.653642880606569
9921875.000000,-99.813922580418648
9926757.812500,-100.391294889213810
9931640.625000,-100.446272227910470
9936523.437500,-100.492761632660319
9941406.250000,-100.490943112651507
9946289.062500,-100.370570151112759
9951171.875000,-100.386211373374437
9956054.687500,-100.386108979378008
9960937.500000,-100.379554318073545
9965820.312500,-100.348722734666296
9970703.125000,-99.247793212691633
9975585.937500,-99.367097109108627
9980468.750000,-100.382925890997910
9985351.562500,-100.352685989052389
9990234.375000,-100.415957627526851
9995117.187500,-100.375564804078167
